,class,feature,value
1735,Non-seizure,Spectral_Entropy,0.7027358099460393
1736,Non-seizure,Spectral_Entropy,0.7629165738776955
1737,Non-seizure,Spectral_Entropy,0.7773171747444914
1738,Non-seizure,Spectral_Entropy,0.7773964333635429
1739,Non-seizure,Spectral_Entropy,0.7175110070625321
1740,Non-seizure,Spectral_Entropy,0.7982544129385584
1741,Non-seizure,Spectral_Entropy,0.7580379255430825
1742,Non-seizure,Spectral_Entropy,0.7702682257910151
1743,Non-seizure,Spectral_Entropy,0.7504563658034765
1744,Non-seizure,Spectral_Entropy,0.720091141948983
1745,Non-seizure,Spectral_Entropy,0.784661322617253
1746,Non-seizure,Spectral_Entropy,0.7528566646563214
1747,Non-seizure,Spectral_Entropy,0.8342632148827446
1748,Non-seizure,Spectral_Entropy,0.7652859526323802
1749,Non-seizure,Spectral_Entropy,0.8247657290724144
1750,Non-seizure,Spectral_Entropy,0.7260088975939911
1751,Non-seizure,Spectral_Entropy,0.837125667778861
1752,Non-seizure,Spectral_Entropy,0.7286708903940061
1753,Non-seizure,Spectral_Entropy,0.7430638415089657
1754,Non-seizure,Spectral_Entropy,0.729345039705233
1755,Non-seizure,Spectral_Entropy,0.8121442844019565
1756,Non-seizure,Spectral_Entropy,0.7775078665831097
1757,Non-seizure,Spectral_Entropy,0.7201113694362015
1758,Non-seizure,Spectral_Entropy,0.8033333972083748
1759,Non-seizure,Spectral_Entropy,0.7428555867824237
1760,Non-seizure,Spectral_Entropy,0.7675142721581397
1761,Non-seizure,Spectral_Entropy,0.782861771403535
1762,Non-seizure,Spectral_Entropy,0.7648267774239742
1763,Non-seizure,Spectral_Entropy,0.6960741217770204
1764,Non-seizure,Spectral_Entropy,0.7475204071187485
1765,Non-seizure,Spectral_Entropy,0.6765341052915775
1766,Non-seizure,Spectral_Entropy,0.7699652637040503
1767,Non-seizure,Spectral_Entropy,0.8146048791100958
1768,Non-seizure,Spectral_Entropy,0.723181316465211
1769,Non-seizure,Spectral_Entropy,0.7461171104412732
1770,Non-seizure,Spectral_Entropy,0.7803501781517815
1771,Non-seizure,Spectral_Entropy,0.7027636998678468
1772,Non-seizure,Spectral_Entropy,0.7494680044538656
1773,Non-seizure,Spectral_Entropy,0.7952484102514845
1774,Non-seizure,Spectral_Entropy,0.7662702673617653
1775,Non-seizure,Spectral_Entropy,0.7587041801042722
1776,Non-seizure,Spectral_Entropy,0.8318433441197819
1777,Non-seizure,Spectral_Entropy,0.7926244711781183
1778,Non-seizure,Spectral_Entropy,0.7646198512784649
1779,Non-seizure,Spectral_Entropy,0.8223880633766147
1780,Non-seizure,Spectral_Entropy,0.7641910848587122
1781,Non-seizure,Spectral_Entropy,0.7802091760901215
1782,Non-seizure,Spectral_Entropy,0.7951788703441309
1783,Non-seizure,Spectral_Entropy,0.7488698734577789
1784,Non-seizure,Spectral_Entropy,0.8228062211864873
1785,Non-seizure,Spectral_Entropy,0.7699284867593669
1786,Non-seizure,Spectral_Entropy,0.7168207263040827
1787,Non-seizure,Spectral_Entropy,0.7472959103622213
1788,Non-seizure,Spectral_Entropy,0.6512366975229834
1789,Non-seizure,Spectral_Entropy,0.7702300889543441
1790,Non-seizure,Spectral_Entropy,0.811804715829946
1791,Non-seizure,Spectral_Entropy,0.8186220961986297
1792,Non-seizure,Spectral_Entropy,0.7379734193556364
1793,Non-seizure,Spectral_Entropy,0.7421761137438307
1794,Non-seizure,Spectral_Entropy,0.7063465219089671
1795,Non-seizure,Spectral_Entropy,0.8297066453665917
1796,Non-seizure,Spectral_Entropy,0.7729002158433681
1797,Non-seizure,Spectral_Entropy,0.7860690341529898
1798,Non-seizure,Spectral_Entropy,0.6533022402980306
1799,Non-seizure,Spectral_Entropy,0.7386234606829043
1800,Non-seizure,Spectral_Entropy,0.7864041815339878
1801,Non-seizure,Spectral_Entropy,0.6822960701530834
1802,Non-seizure,Spectral_Entropy,0.7543697276269621
1803,Non-seizure,Spectral_Entropy,0.742290330121773
1804,Non-seizure,Spectral_Entropy,0.7771079505122075
1805,Non-seizure,Spectral_Entropy,0.7724976172271574
1806,Non-seizure,Spectral_Entropy,0.8056563876007906
1807,Non-seizure,Spectral_Entropy,0.6826047114996877
1808,Non-seizure,Spectral_Entropy,0.6758154614220633
1809,Non-seizure,Spectral_Entropy,0.6978901224412037
1810,Non-seizure,Spectral_Entropy,0.7236244839488046
1811,Non-seizure,Spectral_Entropy,0.7319799627604641
1812,Non-seizure,Spectral_Entropy,0.7604075084750227
1813,Non-seizure,Spectral_Entropy,0.7370892521034449
1814,Non-seizure,Spectral_Entropy,0.736094649100208
1815,Non-seizure,Spectral_Entropy,0.7865275811208633
1816,Non-seizure,Spectral_Entropy,0.6829992477062392
1817,Non-seizure,Spectral_Entropy,0.7731306408624061
1818,Non-seizure,Spectral_Entropy,0.7626121100923252
1819,Non-seizure,Spectral_Entropy,0.7357946635259478
1820,Non-seizure,Spectral_Entropy,0.7924909892566847
1821,Non-seizure,Spectral_Entropy,0.7439580603647665
1822,Non-seizure,Spectral_Entropy,0.7533204282697946
1823,Non-seizure,Spectral_Entropy,0.784965317236756
1824,Non-seizure,Spectral_Entropy,0.7398143115978197
1825,Non-seizure,Spectral_Entropy,0.7749546736231323
1826,Non-seizure,Spectral_Entropy,0.7556952436908715
1827,Non-seizure,Spectral_Entropy,0.747314054854394
1828,Non-seizure,Spectral_Entropy,0.689445692355022
1829,Non-seizure,Spectral_Entropy,0.7107452926111376
1830,Non-seizure,Spectral_Entropy,0.8068596472519445
1831,Non-seizure,Spectral_Entropy,0.7909970692453171
1832,Non-seizure,Spectral_Entropy,0.7351898898280367
1833,Non-seizure,Spectral_Entropy,0.7574948716013022
1834,Non-seizure,Spectral_Entropy,0.6837387331740516
1835,Non-seizure,Spectral_Entropy,0.7160186051956383
1836,Non-seizure,Spectral_Entropy,0.8192176770781459
1837,Non-seizure,Spectral_Entropy,0.7349667408735472
1838,Non-seizure,Spectral_Entropy,0.6641959246002892
1839,Non-seizure,Spectral_Entropy,0.7791014530306076
1840,Non-seizure,Spectral_Entropy,0.6703830910938233
1841,Non-seizure,Spectral_Entropy,0.7752363759829561
1842,Non-seizure,Spectral_Entropy,0.755414915146647
1843,Non-seizure,Spectral_Entropy,0.7392830443644209
1844,Non-seizure,Spectral_Entropy,0.7956324387253386
1845,Non-seizure,Spectral_Entropy,0.7963467119267021
1846,Non-seizure,Spectral_Entropy,0.8061887467316925
1847,Non-seizure,Spectral_Entropy,0.7849744188869172
1848,Non-seizure,Spectral_Entropy,0.7526524566749573
1849,Non-seizure,Spectral_Entropy,0.6568941917505428
1850,Non-seizure,Spectral_Entropy,0.745170829264777
1851,Non-seizure,Spectral_Entropy,0.7185168221484137
1852,Non-seizure,Spectral_Entropy,0.721308506959383
1853,Non-seizure,Spectral_Entropy,0.7676155151015462
1854,Non-seizure,Spectral_Entropy,0.7305674725487544
1855,Non-seizure,Spectral_Entropy,0.7649704701850916
1856,Non-seizure,Spectral_Entropy,0.6878416411656414
1857,Non-seizure,Spectral_Entropy,0.734312329282313
1858,Non-seizure,Spectral_Entropy,0.709946580861769
1859,Non-seizure,Spectral_Entropy,0.7392889739399046
1860,Non-seizure,Spectral_Entropy,0.7636597259481029
1861,Non-seizure,Spectral_Entropy,0.6768713834683034
1862,Non-seizure,Spectral_Entropy,0.7360035006077289
1863,Non-seizure,Spectral_Entropy,0.7803909508551039
1864,Non-seizure,Spectral_Entropy,0.8227797669627915
1865,Non-seizure,Spectral_Entropy,0.687689562479842
1866,Non-seizure,Spectral_Entropy,0.7079161602117671
1867,Non-seizure,Spectral_Entropy,0.7220602931037325
1868,Non-seizure,Spectral_Entropy,0.756998003188357
1869,Non-seizure,Spectral_Entropy,0.744216529372281
1870,Non-seizure,Spectral_Entropy,0.7607544222178826
1871,Non-seizure,Spectral_Entropy,0.7952248088117618
1872,Non-seizure,Spectral_Entropy,0.7020497559478562
1873,Non-seizure,Spectral_Entropy,0.8001156408910541
1874,Non-seizure,Spectral_Entropy,0.7705362438805083
1875,Non-seizure,Spectral_Entropy,0.7609427453710618
1876,Non-seizure,Spectral_Entropy,0.8208327677225122
1877,Non-seizure,Spectral_Entropy,0.7971837609722553
1878,Non-seizure,Spectral_Entropy,0.7314048652162737
1879,Non-seizure,Spectral_Entropy,0.8197103041988056
1880,Non-seizure,Spectral_Entropy,0.7797786204266467
1881,Non-seizure,Spectral_Entropy,0.6834628778122455
1882,Non-seizure,Spectral_Entropy,0.7849252580762778
1883,Non-seizure,Spectral_Entropy,0.7505528105783978
1884,Non-seizure,Spectral_Entropy,0.8168004445343146
1885,Non-seizure,Spectral_Entropy,0.7410633153352106
1886,Non-seizure,Spectral_Entropy,0.7438996109592309
1887,Non-seizure,Spectral_Entropy,0.7908895731684746
1888,Non-seizure,Spectral_Entropy,0.7831166340058434
1889,Non-seizure,Spectral_Entropy,0.6883551535461659
1890,Non-seizure,Spectral_Entropy,0.7354965055008685
1891,Non-seizure,Spectral_Entropy,0.7241080938297716
1892,Non-seizure,Spectral_Entropy,0.8042508723023964
1893,Non-seizure,Spectral_Entropy,0.7643391360404249
1894,Non-seizure,Spectral_Entropy,0.7532571742339214
1895,Non-seizure,Spectral_Entropy,0.7769296816287214
1896,Non-seizure,Spectral_Entropy,0.7970767089135232
1897,Non-seizure,Spectral_Entropy,0.6803323621405732
1898,Non-seizure,Spectral_Entropy,0.750501330427499
1899,Non-seizure,Spectral_Entropy,0.7697687159443682
1900,Seizure,Spectral_Entropy,0.7791404780167974
1901,Seizure,Spectral_Entropy,0.7889991487463472
1902,Seizure,Spectral_Entropy,0.813759536028349
1903,Seizure,Spectral_Entropy,0.7329543277872758
1904,Seizure,Spectral_Entropy,0.7572814902064258
1905,Seizure,Spectral_Entropy,0.7478231216391003
1906,Seizure,Spectral_Entropy,0.8610619960197771
1907,Seizure,Spectral_Entropy,0.6982319597075085
1908,Seizure,Spectral_Entropy,0.7381676473273722
1909,Seizure,Spectral_Entropy,0.8038018732879025
1910,Seizure,Spectral_Entropy,0.8141346919966859
1911,Seizure,Spectral_Entropy,0.741187879408801
1912,Seizure,Spectral_Entropy,0.7471148067921606
1913,Seizure,Spectral_Entropy,0.7695924560811812
1914,Seizure,Spectral_Entropy,0.7378093455811315
1915,Seizure,Spectral_Entropy,0.7222021559708779
1916,Seizure,Spectral_Entropy,0.8166741348892033
1917,Seizure,Spectral_Entropy,0.7832158206138127
1918,Seizure,Spectral_Entropy,0.7216515755206002
1919,Seizure,Spectral_Entropy,0.7713493919097749
1920,Seizure,Spectral_Entropy,0.7831600321936832
1921,Seizure,Spectral_Entropy,0.7770931508475796
1922,Seizure,Spectral_Entropy,0.7560469062695966
1923,Seizure,Spectral_Entropy,0.777623023318342
1924,Seizure,Spectral_Entropy,0.7625200433374265
1925,Seizure,Spectral_Entropy,0.7225363893169051
1926,Seizure,Spectral_Entropy,0.7825649662753303
1927,Seizure,Spectral_Entropy,0.7502352157418591
1928,Seizure,Spectral_Entropy,0.7831359126333292
1929,Seizure,Spectral_Entropy,0.7873913001990831
1930,Seizure,Spectral_Entropy,0.754629446487271
1931,Seizure,Spectral_Entropy,0.7615127433308793
1932,Seizure,Spectral_Entropy,0.6910729867930565
1933,Seizure,Spectral_Entropy,0.8167688468953849
1934,Seizure,Spectral_Entropy,0.8017049383999774
1935,Seizure,Spectral_Entropy,0.688753839730566
1936,Seizure,Spectral_Entropy,0.7985975129027607
1937,Seizure,Spectral_Entropy,0.7463123480324193
1938,Seizure,Spectral_Entropy,0.7054723245949159
1939,Seizure,Spectral_Entropy,0.7676348283943629
1940,Seizure,Spectral_Entropy,0.7864735684860295
1941,Seizure,Spectral_Entropy,0.7360781435930273
1942,Seizure,Spectral_Entropy,0.7508884141933485
1943,Seizure,Spectral_Entropy,0.7123039864936069
1944,Seizure,Spectral_Entropy,0.7629075020172547
1945,Seizure,Spectral_Entropy,0.7446034183735072
1946,Seizure,Spectral_Entropy,0.8275305006083687
1947,Seizure,Spectral_Entropy,0.7416535011034504
1948,Seizure,Spectral_Entropy,0.8005664330696948
1949,Seizure,Spectral_Entropy,0.7282260019829594
1950,Seizure,Spectral_Entropy,0.7663355304363402
1951,Seizure,Spectral_Entropy,0.8122585759500784
1952,Seizure,Spectral_Entropy,0.7830871894208472
1953,Seizure,Spectral_Entropy,0.7249707771406684
1954,Seizure,Spectral_Entropy,0.7390661589990741
1955,Seizure,Spectral_Entropy,0.7704629546620023
1956,Seizure,Spectral_Entropy,0.714913343491914
1957,Seizure,Spectral_Entropy,0.7484845000139377
1958,Seizure,Spectral_Entropy,0.7171443668497482
1959,Seizure,Spectral_Entropy,0.7729783135613235
1960,Seizure,Spectral_Entropy,0.7700550453757247
1961,Seizure,Spectral_Entropy,0.7709445359708154
1962,Seizure,Spectral_Entropy,0.7486979337583483
1963,Seizure,Spectral_Entropy,0.7657299445041508
1964,Seizure,Spectral_Entropy,0.7164657206524584
1965,Seizure,Spectral_Entropy,0.7603150011281892
1966,Seizure,Spectral_Entropy,0.7949259031311996
1967,Seizure,Spectral_Entropy,0.8137192157356121
1968,Seizure,Spectral_Entropy,0.7916866361765638
1969,Seizure,Spectral_Entropy,0.7276194756175134
1970,Seizure,Spectral_Entropy,0.749299988041105
1971,Seizure,Spectral_Entropy,0.7676073780388175
1972,Seizure,Spectral_Entropy,0.7234780314683579
1973,Seizure,Spectral_Entropy,0.7832351912423187
1974,Seizure,Spectral_Entropy,0.7184635237075285
1975,Seizure,Spectral_Entropy,0.7929915400954436
1976,Seizure,Spectral_Entropy,0.7582850858839184
1977,Seizure,Spectral_Entropy,0.784865172440081
1978,Seizure,Spectral_Entropy,0.7696509419441064
1979,Seizure,Spectral_Entropy,0.6706162356796501
1980,Seizure,Spectral_Entropy,0.7843728629784218
1981,Seizure,Spectral_Entropy,0.7373945724946268
1982,Seizure,Spectral_Entropy,0.7965448236639312
1983,Seizure,Spectral_Entropy,0.7550362100176611
1984,Seizure,Spectral_Entropy,0.7977024158180774
1985,Seizure,Spectral_Entropy,0.8195360498071446
1986,Seizure,Spectral_Entropy,0.6863332140465278
1987,Seizure,Spectral_Entropy,0.7071066211565731
1988,Seizure,Spectral_Entropy,0.774297821832162
1989,Seizure,Spectral_Entropy,0.8677931955149917
1990,Seizure,Spectral_Entropy,0.7731774533897523
1991,Seizure,Spectral_Entropy,0.7527571211949236
1992,Seizure,Spectral_Entropy,0.7788958295777246
1993,Seizure,Spectral_Entropy,0.7337366868137509
1994,Seizure,Spectral_Entropy,0.7564270533494566
1995,Seizure,Spectral_Entropy,0.7402195761477294
1996,Seizure,Spectral_Entropy,0.6978496024326744
1997,Seizure,Spectral_Entropy,0.7143641055517493
1998,Seizure,Spectral_Entropy,0.8007823603090166
1999,Seizure,Spectral_Entropy,0.7480408577785336
2000,Non-seizure,Fisher_Information,2.296295514042866
2001,Non-seizure,Fisher_Information,2.296295863568024
2002,Non-seizure,Fisher_Information,2.2963145430758236
2003,Non-seizure,Fisher_Information,2.2963097931510523
2004,Non-seizure,Fisher_Information,2.296305657843872
2005,Non-seizure,Fisher_Information,2.2962982431022483
2006,Non-seizure,Fisher_Information,2.296313625529427
2007,Non-seizure,Fisher_Information,2.2963115654605373
2008,Non-seizure,Fisher_Information,2.2963093485954755
2009,Non-seizure,Fisher_Information,2.296300565305929
2010,Non-seizure,Fisher_Information,2.296306320131305
2011,Non-seizure,Fisher_Information,2.2963049281316117
2012,Non-seizure,Fisher_Information,2.296303062143074
2013,Non-seizure,Fisher_Information,2.2962999740782877
2014,Non-seizure,Fisher_Information,2.2963011147193764
2015,Non-seizure,Fisher_Information,2.296299701560632
2016,Non-seizure,Fisher_Information,2.2962923834100586
2017,Non-seizure,Fisher_Information,2.2962847666734967
2018,Non-seizure,Fisher_Information,2.2962819547687716
2019,Non-seizure,Fisher_Information,2.2962837931381066
2020,Non-seizure,Fisher_Information,2.2962798393906487
2021,Non-seizure,Fisher_Information,2.2962723524995963
2022,Non-seizure,Fisher_Information,2.296272895658432
2023,Non-seizure,Fisher_Information,2.2962719000767406
2024,Non-seizure,Fisher_Information,2.2962757763554587
2025,Non-seizure,Fisher_Information,2.296269250943459
2026,Non-seizure,Fisher_Information,2.2962700372104052
2027,Non-seizure,Fisher_Information,2.2962693248501194
2028,Non-seizure,Fisher_Information,2.2962736908479324
2029,Non-seizure,Fisher_Information,2.296266887408779
2030,Non-seizure,Fisher_Information,2.296274897108586
2031,Non-seizure,Fisher_Information,2.2962745823218564
2032,Non-seizure,Fisher_Information,2.2962756216597264
2033,Non-seizure,Fisher_Information,2.2962630921538336
2034,Non-seizure,Fisher_Information,2.296273005674345
2035,Non-seizure,Fisher_Information,2.2962699796820103
2036,Non-seizure,Fisher_Information,2.2962853506018663
2037,Non-seizure,Fisher_Information,2.2962724249530977
2038,Non-seizure,Fisher_Information,2.296284643144577
2039,Non-seizure,Fisher_Information,2.2962848076347795
2040,Non-seizure,Fisher_Information,2.2962981200012518
2041,Non-seizure,Fisher_Information,2.2962715544359975
2042,Non-seizure,Fisher_Information,2.296282443595075
2043,Non-seizure,Fisher_Information,2.2962870052258
2044,Non-seizure,Fisher_Information,2.2962955730742682
2045,Non-seizure,Fisher_Information,2.296275320876008
2046,Non-seizure,Fisher_Information,2.296283221497829
2047,Non-seizure,Fisher_Information,2.2962832744026276
2048,Non-seizure,Fisher_Information,2.2962877697539046
2049,Non-seizure,Fisher_Information,2.2962697652396167
2050,Non-seizure,Fisher_Information,2.2962726082187346
2051,Non-seizure,Fisher_Information,2.2962725012601655
2052,Non-seizure,Fisher_Information,2.296272699798336
2053,Non-seizure,Fisher_Information,2.296253797105616
2054,Non-seizure,Fisher_Information,2.2962600407097287
2055,Non-seizure,Fisher_Information,2.296258454617252
2056,Non-seizure,Fisher_Information,2.2962616419972304
2057,Non-seizure,Fisher_Information,2.296250421905951
2058,Non-seizure,Fisher_Information,2.296265025105552
2059,Non-seizure,Fisher_Information,2.296266688642346
2060,Non-seizure,Fisher_Information,2.2962766415954197
2061,Non-seizure,Fisher_Information,2.2962690567675046
2062,Non-seizure,Fisher_Information,2.296275713391559
2063,Non-seizure,Fisher_Information,2.296268843439064
2064,Non-seizure,Fisher_Information,2.2962813935777002
2065,Non-seizure,Fisher_Information,2.296271006813791
2066,Non-seizure,Fisher_Information,2.2962748492045213
2067,Non-seizure,Fisher_Information,2.2962678912179952
2068,Non-seizure,Fisher_Information,2.296276405332402
2069,Non-seizure,Fisher_Information,2.2962710679997573
2070,Non-seizure,Fisher_Information,2.2962753472668753
2071,Non-seizure,Fisher_Information,2.2962738809491396
2072,Non-seizure,Fisher_Information,2.2962768500839617
2073,Non-seizure,Fisher_Information,2.296270773529211
2074,Non-seizure,Fisher_Information,2.2962783192293754
2075,Non-seizure,Fisher_Information,2.296277319403268
2076,Non-seizure,Fisher_Information,2.29626931182634
2077,Non-seizure,Fisher_Information,2.2962724159696464
2078,Non-seizure,Fisher_Information,2.2962784648666563
2079,Non-seizure,Fisher_Information,2.2962774997069646
2080,Non-seizure,Fisher_Information,2.2962697231223155
2081,Non-seizure,Fisher_Information,2.296281916669171
2082,Non-seizure,Fisher_Information,2.296291867340907
2083,Non-seizure,Fisher_Information,2.296291906810926
2084,Non-seizure,Fisher_Information,2.2962775344010655
2085,Non-seizure,Fisher_Information,2.296282984651257
2086,Non-seizure,Fisher_Information,2.296294304084976
2087,Non-seizure,Fisher_Information,2.296295198682838
2088,Non-seizure,Fisher_Information,2.2962763722669015
2089,Non-seizure,Fisher_Information,2.2962794054362736
2090,Non-seizure,Fisher_Information,2.2962846153647876
2091,Non-seizure,Fisher_Information,2.2962846075861445
2092,Non-seizure,Fisher_Information,2.296271536846019
2093,Non-seizure,Fisher_Information,2.296274158465156
2094,Non-seizure,Fisher_Information,2.2962788255271294
2095,Non-seizure,Fisher_Information,2.2962769012533206
2096,Non-seizure,Fisher_Information,2.296270056644826
2097,Non-seizure,Fisher_Information,2.296274379150652
2098,Non-seizure,Fisher_Information,2.2962824370561394
2099,Non-seizure,Fisher_Information,2.296280464335303
2100,Non-seizure,Fisher_Information,2.299473927527829
2101,Non-seizure,Fisher_Information,2.2994798879383715
2102,Non-seizure,Fisher_Information,2.2994769282446748
2103,Non-seizure,Fisher_Information,2.2994811987375785
2104,Non-seizure,Fisher_Information,2.2994812987043174
2105,Non-seizure,Fisher_Information,2.2994869914531986
2106,Non-seizure,Fisher_Information,2.299485771882471
2107,Non-seizure,Fisher_Information,2.2994896326871395
2108,Non-seizure,Fisher_Information,2.299489943868782
2109,Non-seizure,Fisher_Information,2.299496133679018
2110,Non-seizure,Fisher_Information,2.2994942023422245
2111,Non-seizure,Fisher_Information,2.2995006146075325
2112,Non-seizure,Fisher_Information,2.2994976550330963
2113,Non-seizure,Fisher_Information,2.2994944931973693
2114,Non-seizure,Fisher_Information,2.2994925146486076
2115,Non-seizure,Fisher_Information,2.299494744855762
2116,Non-seizure,Fisher_Information,2.2994936794237977
2117,Non-seizure,Fisher_Information,2.299498278616328
2118,Non-seizure,Fisher_Information,2.2994954265642686
2119,Non-seizure,Fisher_Information,2.2994980417749895
2120,Non-seizure,Fisher_Information,2.299491998785312
2121,Non-seizure,Fisher_Information,2.2994962193081965
2122,Non-seizure,Fisher_Information,2.2995017668387154
2123,Non-seizure,Fisher_Information,2.299504165438239
2124,Non-seizure,Fisher_Information,2.2994998482069877
2125,Non-seizure,Fisher_Information,2.29950271994961
2126,Non-seizure,Fisher_Information,2.2995043347920356
2127,Non-seizure,Fisher_Information,2.2995083046213383
2128,Non-seizure,Fisher_Information,2.2995050523537772
2129,Non-seizure,Fisher_Information,2.2995067948000263
2130,Non-seizure,Fisher_Information,2.2995057345177115
2131,Non-seizure,Fisher_Information,2.2995053766734173
2132,Non-seizure,Fisher_Information,2.2994999757415644
2133,Non-seizure,Fisher_Information,2.2995019580311946
2134,Non-seizure,Fisher_Information,2.2994978801963675
2135,Non-seizure,Fisher_Information,2.299497033583731
2136,Non-seizure,Fisher_Information,2.299496858973155
2137,Non-seizure,Fisher_Information,2.2994993509724706
2138,Non-seizure,Fisher_Information,2.2994871015700955
2139,Non-seizure,Fisher_Information,2.2994856803361925
2140,Non-seizure,Fisher_Information,2.299485667536841
2141,Non-seizure,Fisher_Information,2.2994826991395207
2142,Non-seizure,Fisher_Information,2.2994735956116914
2143,Non-seizure,Fisher_Information,2.2994737907217253
2144,Non-seizure,Fisher_Information,2.299472406576373
2145,Non-seizure,Fisher_Information,2.299469893550017
2146,Non-seizure,Fisher_Information,2.2994602205081804
2147,Non-seizure,Fisher_Information,2.2994595780438942
2148,Non-seizure,Fisher_Information,2.2994575403835906
2149,Non-seizure,Fisher_Information,2.299454735672976
2150,Non-seizure,Fisher_Information,2.299452650931801
2151,Non-seizure,Fisher_Information,2.299451353399008
2152,Non-seizure,Fisher_Information,2.2994453863786317
2153,Non-seizure,Fisher_Information,2.299442461381201
2154,Non-seizure,Fisher_Information,2.2994391534424024
2155,Non-seizure,Fisher_Information,2.2994392264446657
2156,Non-seizure,Fisher_Information,2.2994314486332077
2157,Non-seizure,Fisher_Information,2.2994296062904502
2158,Non-seizure,Fisher_Information,2.299426610943498
2159,Non-seizure,Fisher_Information,2.2994272208474147
2160,Non-seizure,Fisher_Information,2.2994153532835475
2161,Non-seizure,Fisher_Information,2.299409710081739
2162,Non-seizure,Fisher_Information,2.2994129702068373
2163,Non-seizure,Fisher_Information,2.2994141676169093
2164,Non-seizure,Fisher_Information,2.2994062381197025
2165,Non-seizure,Fisher_Information,2.299403007962598
2166,Non-seizure,Fisher_Information,2.2994067940107903
2167,Non-seizure,Fisher_Information,2.2994076605601634
2168,Non-seizure,Fisher_Information,2.2994003024467498
2169,Non-seizure,Fisher_Information,2.2993955695905406
2170,Non-seizure,Fisher_Information,2.299399403879403
2171,Non-seizure,Fisher_Information,2.299398543952923
2172,Non-seizure,Fisher_Information,2.2993946284290945
2173,Non-seizure,Fisher_Information,2.2993900809454417
2174,Non-seizure,Fisher_Information,2.2993905151802645
2175,Non-seizure,Fisher_Information,2.2993917071712175
2176,Non-seizure,Fisher_Information,2.299387122754842
2177,Non-seizure,Fisher_Information,2.299384207635857
2178,Non-seizure,Fisher_Information,2.29938533352854
2179,Non-seizure,Fisher_Information,2.2993870101665057
2180,Non-seizure,Fisher_Information,2.299383555026795
2181,Non-seizure,Fisher_Information,2.299381027125607
2182,Non-seizure,Fisher_Information,2.2993804024884446
2183,Non-seizure,Fisher_Information,2.2993837650697326
2184,Non-seizure,Fisher_Information,2.2993849236776533
2185,Non-seizure,Fisher_Information,2.2993892943944645
2186,Non-seizure,Fisher_Information,2.299388643180054
2187,Non-seizure,Fisher_Information,2.2993927387288404
2188,Non-seizure,Fisher_Information,2.2993911112192125
2189,Non-seizure,Fisher_Information,2.2993952761822856
2190,Non-seizure,Fisher_Information,2.299394094710839
2191,Non-seizure,Fisher_Information,2.2993980482471876
2192,Non-seizure,Fisher_Information,2.2994004794119345
2193,Non-seizure,Fisher_Information,2.299407657508958
2194,Non-seizure,Fisher_Information,2.2994092172486327
2195,Non-seizure,Fisher_Information,2.299412515688573
2196,Non-seizure,Fisher_Information,2.2994138330261884
2197,Non-seizure,Fisher_Information,2.2994214631640877
2198,Non-seizure,Fisher_Information,2.2994184694383515
2199,Non-seizure,Fisher_Information,2.2994179974091944
2200,Non-seizure,Fisher_Information,2.2922631824328756
2201,Non-seizure,Fisher_Information,2.2922713278125073
2202,Non-seizure,Fisher_Information,2.292268447757025
2203,Non-seizure,Fisher_Information,2.2922756610057067
2204,Non-seizure,Fisher_Information,2.292273750818979
2205,Non-seizure,Fisher_Information,2.2922849038906956
2206,Non-seizure,Fisher_Information,2.292282039481388
2207,Non-seizure,Fisher_Information,2.29228750747052
2208,Non-seizure,Fisher_Information,2.2922864592700556
2209,Non-seizure,Fisher_Information,2.2922896710890797
2210,Non-seizure,Fisher_Information,2.2922815395153786
2211,Non-seizure,Fisher_Information,2.2922854792740295
2212,Non-seizure,Fisher_Information,2.292288994033931
2213,Non-seizure,Fisher_Information,2.2922890117538683
2214,Non-seizure,Fisher_Information,2.2922837214569114
2215,Non-seizure,Fisher_Information,2.292295284181825
2216,Non-seizure,Fisher_Information,2.2922980728286197
2217,Non-seizure,Fisher_Information,2.2923022231675265
2218,Non-seizure,Fisher_Information,2.2922940165258896
2219,Non-seizure,Fisher_Information,2.2923007180960786
2220,Non-seizure,Fisher_Information,2.29230528523704
2221,Non-seizure,Fisher_Information,2.2923071998741245
2222,Non-seizure,Fisher_Information,2.2923069802621896
2223,Non-seizure,Fisher_Information,2.2923109285214998
2224,Non-seizure,Fisher_Information,2.292314952524704
2225,Non-seizure,Fisher_Information,2.292315138168596
2226,Non-seizure,Fisher_Information,2.2923119690053415
2227,Non-seizure,Fisher_Information,2.292315277383557
2228,Non-seizure,Fisher_Information,2.2923224747834454
2229,Non-seizure,Fisher_Information,2.2923219899001817
2230,Non-seizure,Fisher_Information,2.292317069613696
2231,Non-seizure,Fisher_Information,2.2923199850810243
2232,Non-seizure,Fisher_Information,2.292320699210757
2233,Non-seizure,Fisher_Information,2.2923207575931923
2234,Non-seizure,Fisher_Information,2.2923155463526292
2235,Non-seizure,Fisher_Information,2.2923180959319174
2236,Non-seizure,Fisher_Information,2.292317557267034
2237,Non-seizure,Fisher_Information,2.292315837251701
2238,Non-seizure,Fisher_Information,2.292314939839501
2239,Non-seizure,Fisher_Information,2.2923126906957063
2240,Non-seizure,Fisher_Information,2.2923116876914658
2241,Non-seizure,Fisher_Information,2.292312682452576
2242,Non-seizure,Fisher_Information,2.292309980754091
2243,Non-seizure,Fisher_Information,2.2923114072674187
2244,Non-seizure,Fisher_Information,2.292315478878401
